player_name,season,shots_total,goals,xg_total,xg_per_shot,on_target,goals_minus_xg,conversion_rate
A. Csiki,WSL 2025-2026,1,1,0.36796537041664124,0.36796537041664124,1,0.6320346295833588,1.0
A. Csillag,WSL 2025-2026,8,1,1.1255028918385506,0.14068786147981882,4,-0.12550289183855057,0.125
A. Dahlkemper,WSL 2020-2021,2,0,0.06358381360769272,0.03179190680384636,1,-0.06358381360769272,0.0
A. Dennis,WSL 2025-2026,1,0,0.4545454680919647,0.4545454680919647,0,-0.4545454680919647,0.0
A. Denton,WSL 2023-2024,3,0,0.1409691572189331,0.0469897190729777,2,-0.1409691572189331,0.0
A. Denton,WSL 2024-2025,13,2,1.8819303214550018,0.144763870881154,8,0.11806967854499817,0.15384615384615385
A. Denton,WSL 2025-2026,4,1,0.7042500525712967,0.17606251314282417,1,0.2957499474287033,0.25
A. Eikeland,WSL 2019-2020,21,2,3.3255105018615723,0.15835764294578916,9,-1.3255105018615723,0.09523809523809523
A. Eikeland,WSL 2020-2021,32,2,3.609445221722126,0.11279516317881644,22,-1.609445221722126,0.0625
A. Eikeland,WSL 2021-2022,12,2,0.9752475991845131,0.08127063326537609,9,1.024752400815487,0.16666666666666666
A. Eikeland,WSL 2022-2023,13,1,1.7252902165055275,0.13271463203888673,5,-0.7252902165055275,0.07692307692307693
A. Engman,WSL 2018-2019,10,2,1.7095975950360298,0.17095975950360298,6,0.2904024049639702,0.2
A. Engman,WSL 2019-2020,3,1,0.6917832493782043,0.23059441645940146,2,0.30821675062179565,0.3333333333333333
A. Everett,WSL 2024-2025,2,0,0.10062085092067719,0.05031042546033859,0,-0.10062085092067719,0.0
A. Filbey,WSL 2017-2018,1,0,0.0804123729467392,0.0804123729467392,0,-0.0804123729467392,0.0
A. Filbey,WSL 2019-2020,1,1,1.0,1.0,1,0.0,1.0
A. Filbey,WSL 2020-2021,1,1,0.25531914830207825,0.25531914830207825,1,0.7446808516979218,1.0
A. Fujino,WSL 2024-2025,20,1,1.7735956981778145,0.08867978490889072,13,-0.7735956981778145,0.05
A. Fujino,WSL 2025-2026,26,5,4.215817824006081,0.16214683938484925,18,0.7841821759939194,0.19230769230769232
A. Galli,WSL 2021-2022,6,1,0.8357794359326363,0.13929657265543938,3,0.16422056406736374,0.16666666666666666
A. Galli,WSL 2022-2023,10,0,0.40364575386047363,0.04036457538604736,6,-0.40364575386047363,0.0
A. Galli,WSL 2023-2024,14,3,1.7203480137920961,0.12288200098514972,10,1.2796519862079039,0.21428571428571427
A. Galli,WSL 2024-2025,2,0,0.10185185074806213,0.05092592537403107,1,-0.10185185074806213,0.0
A. Galli,WSL 2025-2026,3,1,0.9259259104728699,0.3086419701576233,3,0.07407408952713013,0.3333333333333333
A. Gaylor,WSL 2018-2019,10,1,0.5769043415784836,0.05769043415784836,4,0.4230956584215164,0.1
A. Goddard,WSL 2018-2019,6,0,0.7596974819898605,0.1266162469983101,2,-0.7596974819898605,0.0
A. Grant,WSL 2019-2020,21,2,2.4511770382523537,0.11672271610725493,13,-0.45117703825235367,0.09523809523809523
A. Grant,WSL 2020-2021,1,0,0.0,0.0,1,0.0,0.0
A. Green,WSL 2017,2,0,0.0,0.0,2,0.0,0.0
A. Green,WSL 2017-2018,2,0,0.18226422369480133,0.09113211184740067,0,-0.18226422369480133,0.0
A. Greenwood,WSL 2015,15,1,1.1461267603970156,0.07640845069313437,11,-0.14612676039701555,0.06666666666666667
A. Greenwood,WSL 2016,6,1,0.9383617846704111,0.15639363077840185,4,0.06163821532958891,0.16666666666666666
A. Greenwood,WSL 2017,7,2,1.9916025160289392,0.2845146451469913,5,0.00839748397106077,0.2857142857142857
A. Greenwood,WSL 2017-2018,13,2,2.119606843445359,0.1630466802650276,9,-0.11960684344535899,0.15384615384615385
A. Greenwood,WSL 2020-2021,11,0,0.5000479146838188,0.04545890133489262,9,-0.5000479146838188,0.0
A. Greenwood,WSL 2021-2022,17,4,3.298439365334627,0.19402584501968395,13,0.7015606346653729,0.23529411764705882
A. Greenwood,WSL 2022-2023,15,0,1.4472963123059854,0.09648642082039903,8,-1.4472963123059854,0.0
A. Greenwood,WSL 2023-2024,17,1,1.4784179404377937,0.08696576120222316,9,-0.47841794043779373,0.058823529411764705
A. Greenwood,WSL 2024-2025,5,0,0.7066666483879089,0.14133332967758178,3,-0.7066666483879089,0.0
A. Greenwood,WSL 2025-2026,13,0,0.5496334508061409,0.04227949621585699,8,-0.5496334508061409,0.0
A. Harrison,WSL 2018-2019,10,0,0.0804123729467392,0.00804123729467392,9,-0.0804123729467392,0.0
A. Harrison,WSL 2019-2020,5,1,1.0804123729467392,0.21608247458934784,4,-0.0804123729467392,0.2
A. Harrison,WSL 2020-2021,11,2,1.4253056794404984,0.12957324358549985,7,0.5746943205595016,0.18181818181818182
A. Harrison,WSL 2023-2024,14,1,1.0706988498568535,0.07647848927548953,7,-0.07069884985685349,0.07142857142857142
A. Hazard,WSL 2018-2019,1,0,0.0,0.0,1,0.0,0.0
A. Heatherson,WSL 2017,5,2,1.372768558561802,0.27455371171236037,3,0.6272314414381981,0.4
A. Heatherson,WSL 2017-2018,16,2,2.053605020046234,0.12835031375288963,8,-0.05360502004623413,0.125
A. Heatherson,WSL 2018-2019,21,2,1.8057230412960052,0.08598681149028596,13,0.19427695870399475,0.09523809523809523
A. Hegerberg,WSL 2016,10,0,0.7697919979691505,0.07697919979691506,4,-0.7697919979691505,0.0
A. Hegerberg,WSL 2017,11,0,0.2193012610077858,0.019936478273435074,7,-0.2193012610077858,0.0
A. Hegerberg,WSL 2017-2018,6,0,0.4505482017993927,0.07509136696656545,3,-0.4505482017993927,0.0
A. Hodson,WSL 2015,9,0,0.6804043799638748,0.07560048666265276,4,-0.6804043799638748,0.0
