player_name,conv_open,conv_pressure,psxg_mean_0,psxg_mean_1,n_open,n_pressure,xg_open,xg_pressure,pressure_conv_drop
A. Ilestedt,0.14285714285714285,,0.1982038446835109,,7.0,,0.1857044302991458,,0.14285714285714285
A. James-Turner,0.09090909090909091,0.012195121951219513,0.10204911096529527,0.02429040176112477,66.0,82.0,0.14228282022205263,0.047913466512066544,0.0787139689578714
A. Johnson,0.0,0.0,0.0,0.10263158082962036,5.0,5.0,0.021714285016059858,0.06495784893631931,0.0
A. Joice,0.1,0.0,0.07968831211328506,0.0,10.0,8.0,0.18844333589076992,0.010463378392159937,0.1
A. Jordan,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
A. Jøsendal,,0.0,,0.0,,1.0,,0.0837070271372795,0.0
A. Kennedy,0.0425531914893617,0.06666666666666667,0.09398827210385749,0.11923614343007406,47.0,15.0,0.10458148611669843,0.09914564689000445,-0.024113475177304965
A. Kuyken,0.0,0.0,0.0,0.0,1.0,1.0,0.4670658707618713,0.0,0.0
A. Lahmari,,0.0,,0.0,,1.0,,0.0,0.0
A. Larkin,0.25,0.0,0.21464645862579346,0.0,4.0,3.0,0.11676646769046782,0.027902342379093167,0.25
A. Lawrence,0.2857142857142857,0.0,0.28127581093992504,0.0,7.0,4.0,0.18301528692245483,0.024390242993831624,0.2857142857142857
A. Lehmann,0.20454545454545456,0.02040816326530612,0.17448064075274902,0.029889190379454162,88.0,49.0,0.18105414662171493,0.04915992261803879,0.18413729128014844
A. Leon,0.18888888888888888,0.030303030303030304,0.21913175152407752,0.04401234966335875,90.0,33.0,0.14374162380894023,0.034360093826597375,0.15858585858585858
A. Luik,,0.0,,0.0,,2.0,,0.04185351356863975,0.0
A. Mannion,0.1,0.16666666666666666,0.08780487775802612,0.05903758108615873,10.0,6.0,0.12691846005618573,0.04579820732275643,-0.06666666666666665
A. Masaka,0.0,,0.0,,1.0,,0.0,,0.0
A. McManus,0.18518518518518517,0.0,0.15141341338555017,0.0,27.0,2.0,0.16233754806496475,0.09613922610878939,0.18518518518518517
A. Morgan,0.0,0.0,0.0,0.0,2.0,1.0,0.04878048598766325,0.0,0.0
A. Neville,0.18032786885245902,0.0,0.24379038407665785,0.012793714037308323,61.0,39.0,0.20373977775700755,0.03658962698701099,0.18032786885245902
A. Nildén,0.25,0.07692307692307693,0.2969578905031085,0.01012145785185007,16.0,13.0,0.3020821325480938,0.04795933056336181,0.17307692307692307
A. Nouwen,0.18181818181818182,0.0,0.16760549762032248,0.0,11.0,1.0,0.2450884384187785,0.0542168691754341,0.18181818181818182
A. Oshoala,0.1875,0.0,0.15505129238590598,0.0,32.0,7.0,0.18169769342057404,0.05121375301054544,0.1875
A. Palmer,0.0,0.09090909090909091,0.0,0.05755395780910145,4.0,11.0,0.06278027035295962,0.03493468463420867,-0.09090909090909091
A. Patten,0.09259259259259259,0.0,0.10280857290382739,0.0,54.0,6.0,0.1081835656530327,0.0,0.09259259259259259
A. Plumptre,0.125,,0.13329506758600473,,32.0,,0.14247726439498362,,0.125
A. Riley,0.0,0.0,0.0,0.0,2.0,1.0,0.23353293538093564,0.0,0.0
A. Rodgers,0.25,0.0,0.215801273783048,0.0819099513547761,12.0,14.0,0.20031673026581606,0.0414376567517008,0.25
A. Russo,0.17041800643086816,0.04285714285714286,0.16158910843145427,0.04516304177897317,311.0,70.0,0.16165653131063726,0.0422638534435204,0.1275608635737253
A. Sandberg,0.0,0.25,0.3303513079881668,0.03985507413744925,4.0,4.0,0.148300439119339,0.0453169997781515,-0.25
A. Scott,0.16666666666666666,0.0,0.11538461844126384,0.0,6.0,4.0,0.08662280440330504,0.03794446028769015,0.16666666666666666
A. Stringer,0.2,0.0,0.21515939633051553,0.0,15.0,21.0,0.22618336826562882,0.06033853672090029,0.2
A. Swaby,0.5,,0.4925373196601868,,2.0,,0.5,,0.5
A. Thestrup,0.21212121212121213,0.0,0.17946837526379208,0.0,33.0,8.0,0.10520769079977814,0.02757154684513806,0.21212121212121213
A. Thompson,0.20689655172413793,0.1111111111111111,0.1891970896515353,0.15165399014949799,29.0,9.0,0.18706599622964856,0.04901608328024544,0.09578544061302682
A. Tysiak,0.21739130434782608,,0.23168458951556165,,23.0,,0.18373800263456672,,0.21739130434782608
A. Weerden,0.14285714285714285,0.14285714285714285,0.12265511921473912,0.09890110152108329,14.0,7.0,0.12208270228334835,0.06301948747464588,0.0
A. Whelan,0.152,0.0,0.1631618745326996,0.026903289591982245,125.0,42.0,0.1571166634261608,0.03604047355197724,0.152
A. Yamashita,0.0,,0.0,,1.0,,0.0,,0.0
Alejandra Bernabé,0.0,0.0,0.0,0.0,5.0,3.0,0.0714875444769859,0.027902342379093167,0.0
B. Aspin,0.18181818181818182,,0.18419431285424667,,11.0,,0.19785358350385318,,0.18181818181818182
B. Chaplen,0.15789473684210525,0.05952380952380952,0.1619772909764658,0.05772652929382665,114.0,84.0,0.13450914252091917,0.0514157467211286,0.09837092731829573
B. England,0.20810810810810812,0.08333333333333333,0.220171645082332,0.06581042831142743,370.0,72.0,0.19721897737802682,0.04803336768721539,0.12477477477477479
B. Galloway,0.42857142857142855,0.0,0.32099877085004536,0.0438596506913503,7.0,3.0,0.19818264139550074,0.06409281740585959,0.42857142857142855
B. Hendrix,0.0,0.0,0.1572616919875145,0.0,8.0,1.0,0.11486024502664802,0.0837070271372795,0.0
B. Horwood,0.0,0.0,0.0,0.04870129749178885,2.0,4.0,0.0,0.020926756784319874,0.0
B. Jane,0.0,0.0,0.35530365506807965,0.0,6.0,6.0,0.3380926152070363,0.0325203239917755,0.0
B. Leon,0.2222222222222222,0.0,0.14682280355029637,0.0,9.0,1.0,0.1147544371585051,0.0,0.2222222222222222
B. Mead,0.1937984496124031,0.05154639175257732,0.17183527809589408,0.039853318066326616,258.0,97.0,0.1477763564000989,0.040660918949498324,0.1422520578598258
B. Olsson,0.35294117647058826,0.0,0.307878504781162,0.0,17.0,1.0,0.2802337362047504,0.0,0.35294117647058826
B. Rayner,0.0,,0.0,,2.0,,0.14024390280246735,,0.0
B. Roberts,0.0,,0.0,,2.0,,0.04185351356863975,,0.0
B. Roe,0.0,,0.0,,2.0,,0.0,,0.0
B. Visalli,0.0625,0.0,0.03956834599375725,0.053247995260688984,16.0,18.0,0.07761985296383499,0.03222928858465617,0.0625
Bruna Vilamala,0.25,0.0,0.2462686598300934,0.08552631735801697,4.0,6.0,0.25,0.061881944537162746,0.25
C. Arthur,0.10344827586206896,0.018518518518518517,0.09405854858201125,0.02594705629679891,29.0,54.0,0.09947176290483309,0.04078260781588377,0.08492975734355045
C. Berryhill,0.0,,0.0,,3.0,,0.0,,0.0
C. Bizet,0.14,0.041666666666666664,0.13498775988817216,0.027271778012315423,50.0,24.0,0.1458443386852741,0.04620911243061223,0.09833333333333336
C. Bott,0.0,0.0,0.016233765830596283,0.019927537068724625,12.0,8.0,0.0715407971292734,0.018972230143845074,0.0
C. Boureille,0.0,,0.0,,2.0,,0.05428571254014965,,0.0
C. Boye-Hlorkah,0.10526315789473684,0.029411764705882353,0.08583917507999822,0.045591652393341064,38.0,34.0,0.1153242256688444,0.03325661107459488,0.07585139318885448
C. Buxton,0.0,0.0,0.0,0.0,3.0,1.0,0.18802842746178308,0.0,0.0
C. Devlin,0.0,,0.0,,3.0,,0.0325203239917755,,0.0
C. Dunn,0.11538461538461539,0.0,0.1658015915980706,0.158273383975029,26.0,4.0,0.23406385974242136,0.08935943059623237,0.11538461538461539
C. Emslie,0.13580246913580246,0.0425531914893617,0.12060202069488572,0.060164734879706756,81.0,47.0,0.12359023747252827,0.05082117694806544,0.09324927764644075
C. Estcourt,0.0,0.0,0.2276756539940834,0.0,8.0,6.0,0.25626861955970526,0.0,0.0
C. Ferguson,0.0,,0.0,,1.0,,0.0,,0.0
C. Foord,0.16574585635359115,0.043478260869565216,0.1587509554064735,0.0788646761489951,181.0,46.0,0.13557796894433746,0.038268701942718523,0.12226759548402594
C. Grant,0.15625,0.0,0.15540650254115462,0.06493506332238513,32.0,3.0,0.14671224984340367,0.07352412492036815,0.15625
C. Haines,0.16666666666666666,0.0,0.16283525029818216,0.0812238956039602,6.0,11.0,0.15001862744490305,0.06616598672487516,0.16666666666666666
C. Harrison-Murray,0.03333333333333333,0.029411764705882353,0.02294372320175171,0.027573249795857596,30.0,34.0,0.07710434707502523,0.04172070247723775,0.00392156862745098
C. Hayes,0.18181818181818182,,0.1764854003082622,,11.0,,0.18241574479774994,,0.18181818181818182
C. Holland,0.109375,0.0,0.12300149048678577,0.02817770621428887,64.0,48.0,0.12082228146027771,0.047213889736061276,0.109375
C. Humphrey,0.06896551724137931,0.0,0.08698300965901079,0.032619063620981964,29.0,46.0,0.08023915311385844,0.04354631358190721,0.06896551724137931
C. Hunt,0.14285714285714285,0.0,0.15067893195719945,0.0438596506913503,21.0,3.0,0.1613020346987815,0.09159641464551287,0.14285714285714285
C. Jones,0.0625,0.3,0.10220748512074351,0.252189901471138,32.0,10.0,0.14350135228596625,0.29605175703763964,-0.2375
C. Kapocs,0.14814814814814814,0.16666666666666666,0.14271768154921355,0.10551558931668599,27.0,6.0,0.1875137744678391,0.05071323364973066,-0.018518518518518517
C. Kelly,0.14414414414414414,0.058394160583941604,0.12906715696727908,0.05766734573310309,222.0,137.0,0.14556003789845348,0.050934056921379395,0.08574998356020254
C. Lacasse,0.18181818181818182,0.25,0.12371355295181274,0.15625,11.0,4.0,0.1069096943194216,0.06135919317603107,-0.06818181818181818
C. Laris­ey,0.0,,0.0,,4.0,,0.15432653389871115,,0.0
C. Lloyd,0.0,0.0,0.018095237513383215,0.0,6.0,7.0,0.07950187722841895,0.027297459542751295,0.0
C. Macário,0.10204081632653061,0.1111111111111111,0.11777111325336963,0.08966099222501119,49.0,18.0,0.11934745813510855,0.11298123912678824,-0.00907029478458049
C. McCarron,,0.0,,0.0222222233812014,,3.0,,0.0445690092941125,0.0
C. Mustaki,0.0,,0.0,,1.0,,0.0,,0.0
C. Nevin,0.25,0.0,0.24425287544727325,0.08552631735801697,4.0,6.0,0.25,0.04647149518132208,0.25
C. Peplow,0.0,0.0,0.0733082720211574,0.0,7.0,18.0,0.12974318329777032,0.05902385090788203,0.0
C. Press,0.12121212121212122,0.0,0.10494466758135593,0.017709562724286854,33.0,11.0,0.12424950369379738,0.03169836848974227,0.12121212121212122
C. Rafferty,0.3333333333333333,0.0,0.30418945683373344,0.0,18.0,3.0,0.29184880769915045,0.027902342379093167,0.3333333333333333
C. Redisch Kvamme,0.0,,0.0,,5.0,,0.07148587703704831,,0.0
C. Rule,0.14285714285714285,0.0,0.21024259499141149,0.0,7.0,1.0,0.09334912204316681,0.0,0.14285714285714285
C. Schröder,1.0,0.0,0.8780487775802612,0.0,1.0,1.0,0.4285714328289032,0.0837070271372795,1.0
C. Scofield,0.25,0.0,0.18396227061748505,0.1,4.0,5.0,0.08342675678431988,0.0362535998225212,0.25
C. Siems,0.25,0.0,0.28612373396754265,0.1386664162079493,4.0,6.0,0.3393573462963104,0.07453576909999048,0.25
C. Stoney,0.0,,0.04006968651499067,,7.0,,0.15026186832359856,,0.0
C. Swaby,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0837070271372795,0.0
C. Sweetman-Kirk,0.20689655172413793,0.0,0.17893603726707655,0.021417070180177675,58.0,18.0,0.17157674375279194,0.05268879048526284,0.20689655172413793
C. Sáez,0.3333333333333333,0.3333333333333333,0.39329327642917633,0.2861952781677246,3.0,3.0,0.34286515911420185,0.16091953714688617,0.0
C. Tandberg,0.12121212121212122,0.1111111111111111,0.19394954045613608,0.02164502110746171,33.0,9.0,0.16248559218012923,0.04901608328024544,0.01010101010101011
C. Ubogagu,0.15151515151515152,0.06666666666666667,0.13231947566523697,0.042206235726674396,33.0,15.0,0.1525639932263981,0.03373714958628017,0.08484848484848485
C. Walker,0.1,0.06976744186046512,0.1019238580018282,0.046765197848164755,80.0,43.0,0.1124780271667987,0.03799496547773825,0.03023255813953489
C. Weir,0.21428571428571427,0.06470588235294118,0.2079485354442445,0.05396115955184488,126.0,170.0,0.16629220509812945,0.04096675497644086,0.14957983193277308
C. Wellings,0.1415929203539823,0.0136986301369863,0.1391540759168895,0.012239217145802221,113.0,73.0,0.13472472203780064,0.03765266041641365,0.127894290216996
C. Wheeler,0.0,0.0,0.0,0.018796993153435842,9.0,7.0,0.05657950705952112,0.031510339251586354,0.0
Carla Camacho,0.0,0.25,0.070343726211124,0.158273383975029,9.0,4.0,0.13163662039571336,0.22326646931469438,-0.25
Cho So-Hyun,0.0,0.0,0.1899280607700348,0.11471861600875854,10.0,6.0,0.1452004104852676,0.03202346091469128,0.0
D. Bowman,0.0,0.044444444444444446,0.021714285016059858,0.029778442780176793,5.0,45.0,0.1618717700242996,0.04452705664767157,-0.044444444444444446
D. Bruinenberg,0.05555555555555555,0.034482758620689655,0.09072741866111755,0.05174058367466104,18.0,29.0,0.12818785715434283,0.04005002153330835,0.021072796934865898
D. Brynjarsdóttir,0.14516129032258066,0.0,0.14964158833026886,0.07382442171757037,62.0,13.0,0.1407573213500361,0.035173344497497254,0.14516129032258066
D. Caldwell,0.0,,0.0,,7.0,,0.042356474591152986,,0.0
D. Carter,0.12056737588652482,0.047058823529411764,0.11170684356004634,0.027655194173840915,141.0,85.0,0.11841689285340036,0.04401275892468058,0.07350855235711305
D. Cascarino,0.0,0.0,0.158273383975029,0.03985507413744925,4.0,4.0,0.06496710330247878,0.020926756784319874,0.0
D. Castellanos,0.045454545454545456,0.0,0.0762562325054949,0.025,22.0,25.0,0.16185391118580642,0.02655887633562087,0.045454545454545456
D. Cooper,0.0625,0.0,0.048259492963552475,0.0,16.0,3.0,0.08312139310874044,0.027902342379093167,0.0625
D. Corboz,0.2222222222222222,0.25,0.1907968521118164,0.17307692766189575,9.0,4.0,0.20064209153254825,0.04777055419981477,-0.02777777777777779
D. Draper,0.5,,0.5,,2.0,,0.5418535135686398,,0.5
D. Egurrola,0.0,0.0,0.0,0.0,8.0,3.0,0.07879365934059022,0.07352412492036815,0.0
D. Janssen,0.19444444444444445,0.08823529411764706,0.16974394706388315,0.07790457281996221,36.0,68.0,0.21224089504943952,0.06994820758700368,0.10620915032679738
D. Kerkdijk,0.23076923076923078,,0.23871098573391253,,13.0,,0.1403427284497481,,0.23076923076923078
D. O'Sullivan,0.0,0.0,0.09833024229322161,0.0,7.0,9.0,0.09003411020551408,0.03971530248721439,0.0
D. Rose,0.12121212121212122,0.0,0.13131140849807046,0.042763158679008484,33.0,12.0,0.11055697455550682,0.02978647686541079,0.12121212121212122
D. Scott,0.0,0.0,0.025000000372529,0.0,2.0,5.0,0.025000000372529,0.021714285016059858,0.0
D. Spence,0.13095238095238096,0.02564102564102564,0.13918585729386126,0.037875083299019396,168.0,78.0,0.1612745980244307,0.046792490455584625,0.10531135531135533
D. Stefanović,0.0,,0.0,,2.0,,0.04185351356863975,,0.0
D. Stokes,0.17391304347826086,0.0,0.1489112105058587,0.0,23.0,12.0,0.12741311121246088,0.018381031230092038,0.17391304347826086
D. Susi,0.0,0.0,0.0,0.0,5.0,4.0,0.12192632108926768,0.02710843458771705,0.0
D. Turner,0.1951219512195122,0.07407407407407407,0.19529025511043827,0.06102742585870954,41.0,27.0,0.11151254431503572,0.04716103482577534,0.12104787714543813
D. van Domselaar,1.0,,1.0,,1.0,,1.0,,1.0
D. van de Donk,0.25471698113207547,0.0,0.24470606474381573,0.009635136980149481,106.0,36.0,0.20922252845089387,0.031949335295293056,0.25471698113207547
Diana Silva,0.2,0.0,0.20360122621059418,0.0974025949835777,5.0,2.0,0.18950133174657818,0.090633999556303,0.2
E. Aluko,0.20930232558139536,0.0625,0.1762762547925461,0.023350014351308346,86.0,32.0,0.182185644847016,0.052377921761944876,0.14680232558139536
E. Bissell,0.15384615384615385,0.0,0.15722806637103742,0.0,13.0,6.0,0.142781216937762,0.03021133318543433,0.15384615384615385
E. Bloomfield,0.0,,0.0,,3.0,,0.08662280440330504,,0.0
E. Brazil,0.08,0.0,0.08997872591018677,0.05604818339149157,50.0,12.0,0.1413602305948734,0.04137982117633023,0.08
E. Brownlie,0.0,,0.0,,1.0,,0.0,,0.0
E. Carpenter,0.2222222222222222,0.0,0.20583363042937386,0.0,9.0,5.0,0.18205959929360283,0.0708558805286884,0.2222222222222222
E. Curson,,0.0,,0.0,,5.0,,0.033482810854911796,0.0
E. Cuthbert,0.14130434782608695,0.06486486486486487,0.13852477409755407,0.06354781175787384,184.0,185.0,0.1258343850140986,0.045414866466779946,0.07643948296122208
E. Dale,0.0,,0.0,,2.0,,0.14024390280246735,,0.0
E. Donovan,0.3333333333333333,0.0,0.3283582131067912,0.0,3.0,2.0,0.12139827758073807,0.0,0.3333333333333333
E. Follis,0.1724137931034483,0.0,0.12861626775100313,0.004923942772781147,29.0,17.0,0.14514270245001232,0.028519300634370116,0.1724137931034483
E. Fox,0.0,0.08333333333333333,0.035171863105562,0.052757794658342995,18.0,12.0,0.035440307110548006,0.05999781005084512,-0.08333333333333333
E. Franklin-Fraiture,0.0,,0.0,,3.0,,0.0325203239917755,,0.0
E. Gielnik,0.125,0.0,0.16409877190987268,0.0,24.0,5.0,0.0887717350075642,0.04432618468999862,0.125
E. Harries,0.2222222222222222,0.0,0.21147518729170164,0.009523810020514886,36.0,7.0,0.1815253843863805,0.025895428444658,0.2222222222222222
E. Hughes,0.0,,0.0,,8.0,,0.13983287662267682,,0.0
E. Jansson,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
E. Jones,0.0,,0.0,,1.0,,0.0,,0.0
E. Kelly,0.0,0.0,0.0,0.0,5.0,3.0,0.11015457957983014,0.06409281740585959,0.0
E. Koivisto,0.14285714285714285,0.09090909090909091,0.12775691279343196,0.044164039871909394,49.0,11.0,0.18529013901644822,0.036110419441353174,0.05194805194805194
E. Kullberg,0.0,0.0,0.09833024229322161,0.0,7.0,2.0,0.17904912254640032,0.0,0.0
E. Linari,0.0,0.0,0.0,0.0,3.0,1.0,0.09199515978495276,0.0,0.0
E. Lundh,0.25,,0.1930379718542099,,4.0,,0.11676646769046782,,0.25
E. Mason,0.3333333333333333,0.0,0.28165842592716217,0.0,12.0,6.0,0.2391934264451265,0.02298731605211893,0.3333333333333333
E. Mastrantonio,,0.14285714285714285,,0.02277432807854243,,7.0,,0.05740576769624435,-0.14285714285714285
E. Mayi Kith,0.0,,0.0,,1.0,,0.0975609719753265,,0.0
E. Morgan,0.13333333333333333,0.0,0.10037099719047544,0.0159420296549797,15.0,10.0,0.12970812271038687,0.03300646618008613,0.13333333333333333
E. Morris,0.07692307692307693,0.0,0.07980531339461987,0.03964912444353102,13.0,5.0,0.1754367873072624,0.06881125867366787,0.07692307692307693
E. Mukandi,0.20833333333333334,0.12,0.22197815279165903,0.09758887231349946,24.0,25.0,0.21963137574493882,0.058117669373750666,0.08833333333333335
E. Murphy,0.2857142857142857,0.0,0.2130970529147557,0.1315789520740509,7.0,1.0,0.10384775485311235,0.0975609719753265,0.2857142857142857
E. N'Dow,,0.0,,0.633093535900116,,1.0,,0.1085714250802993,0.0
E. Nyström,0.1111111111111111,,0.1354574660460154,,9.0,,0.16942704882886672,,0.1111111111111111
E. Pelgander,0.0,0.0,0.0,0.0,2.0,1.0,0.04185351356863975,0.0837070271372795,0.0
E. Powell,0.6666666666666666,0.0,0.6210411389668783,0.16666666666666666,3.0,3.0,0.5439406434694926,0.027902342379093167,0.6666666666666666
E. Pusey,0.0,0.0,0.0,0.059947299686345185,7.0,11.0,0.1409718138831002,0.07092017477208916,0.0
E. Ramsey,1.0,,0.9850746393203736,,1.0,,1.0,,1.0
E. Rutherford,0.1,0.0,0.12631585747003554,0.0,20.0,7.0,0.10511096902191637,0.04717176407575606,0.1
E. Ryan-Doyle,0.0,0.0,0.0,0.0,3.0,1.0,0.11914312839508052,0.0,0.0
E. Salmon,0.1282051282051282,0.0851063829787234,0.11269557386891454,0.11819807344928701,117.0,47.0,0.09881381907014763,0.06817408682818106,0.04309874522640479
E. Simon,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
E. Simpkins,0.0,0.045454545454545456,0.03724079622941859,0.03853327239101583,17.0,22.0,0.06735968524042296,0.04734804921529508,-0.045454545454545456
E. Snerle,0.2857142857142857,0.0625,0.18361568450927734,0.03956834599375725,7.0,16.0,0.10889692285231181,0.04572261683642863,0.2232142857142857
E. Stenevik,0.14285714285714285,0.0,0.0733082720211574,0.0,7.0,2.0,0.23382115789822167,0.0,0.14285714285714285
E. Stewart,0.0,0.0,0.11024765856564045,0.0,8.0,2.0,0.07362530240789054,0.04878048598766325,0.0
E. Summanen,0.19047619047619047,0.07894736842105263,0.17340332127752758,0.09149744400852604,21.0,38.0,0.1647165183510099,0.048516793078497815,0.11152882205513784
E. Syme,0.125,0.0,0.12212643772363663,0.08416172320192511,8.0,11.0,0.0943755367770791,0.027661763808943998,0.125
E. Terland,0.1783783783783784,0.061224489795918366,0.17899653243051994,0.06160907523364437,185.0,49.0,0.15700351946257254,0.07805352810086033,0.11715388858246002
E. Toone,0.14210526315789473,0.04201680672268908,0.15792130443610644,0.047408139004426836,190.0,119.0,0.14305889653532128,0.04789500160753224,0.10008845643520566
E. Wangerheim,0.0,,0.032894738018512726,,4.0,,0.1648360807448625,,0.0
E. Watson,,0.0,,0.0,,1.0,,0.0,0.0
E. Westwood,0.125,0.0,0.10289071500301361,0.0,16.0,1.0,0.0989709354471415,0.0837070271372795,0.125
E. Whelan,0.0,0.0,0.0,0.0,3.0,1.0,0.07352412492036817,0.0,0.0
E. White,0.1862348178137652,0.1111111111111111,0.1936666272309145,0.11837943229410383,247.0,27.0,0.19181312579918,0.05347883894487662,0.07512370670265409
E. Wilson,0.0,,0.0,,1.0,,0.0,,0.0
E. de Graaf,0.1,0.0,0.0977011501789093,0.0,10.0,1.0,0.10065731927752493,0.0,0.1
E. van Egmond,0.2,0.0,0.17297886411348978,0.0225694440305233,30.0,16.0,0.11359378720323242,0.0276377061381936,0.2
F. Allen,0.0,0.0,0.0,0.0974025949835777,2.0,2.0,0.0684326738119125,0.04185351356863975,0.0
F. Angeldahl,0.06060606060606061,0.0,0.07223411626888043,0.034321597532222144,33.0,19.0,0.11780762898199484,0.026071664141981216,0.06060606060606061
F. Ayisi,0.11428571428571428,0.0,0.1391380786895752,0.014888428979449796,35.0,18.0,0.1638882756233215,0.035190177874432654,0.11428571428571428
F. Brown,0.0,0.0,0.0,0.032894738018512726,2.0,4.0,0.0,0.0344809740781784,0.0
F. Bryson,0.13333333333333333,0.0,0.16982052425543467,0.015479876714594224,15.0,17.0,0.1154498885075251,0.039686325499240074,0.13333333333333333
F. Gibbons,0.0,0.0,0.013285024712483084,0.0,12.0,8.0,0.08336892755081253,0.020348536781966672,0.0
F. Godfrey,0.4,0.0,0.3827998717625936,0.05604818339149157,15.0,12.0,0.2688728392124176,0.05181889298061527,0.4
F. Gregory,0.1111111111111111,0.0,0.1628616816467709,0.02782931285245077,18.0,7.0,0.1317945716695653,0.037853575178555074,0.1111111111111111
F. Kirby,0.23735408560311283,0.08620689655172414,0.2197968217069537,0.08769319668926041,257.0,58.0,0.17941905274001538,0.05221177881647799,0.1511471890513887
F. Maanum,0.1678832116788321,0.07407407407407407,0.185304666413878,0.07660609612494339,137.0,81.0,0.1523662186669607,0.06403744754232005,0.09380913760475804
F. Morgan,0.058823529411764705,0.14285714285714285,0.04661846073234782,0.02782931285245077,17.0,7.0,0.06581443197586956,0.043468485985483425,-0.08403361344537814
F. Nagano,0.14285714285714285,0.0,0.12543553965432302,0.016319207102060314,7.0,20.0,0.06896551592009408,0.03338934946805237,0.14285714285714285
F. Rolfö,0.21428571428571427,0.0,0.35545581579208374,0.0,14.0,4.0,0.291610700743539,0.048069613054394694,0.21428571428571427
F. Tsunoda,1.0,,0.9315617084503174,,2.0,,0.8159109652042389,,1.0
F. Whelan,0.13333333333333333,,0.0912628412246704,,15.0,,0.09304216156403222,,0.13333333333333333
