player_name,shots_n,goals,xg,psxg,seasons,conv_rate,goals_minus_xg,goals_minus_psxg
A. Grant,22,2,2.8868654,2.7078533,2,0.09090909090909091,-0.8868653774261475,-0.7078533172607422
A. Green,4,0,0.16413374,0.08695652,2,0.0,-0.16413374245166779,-0.08695652335882187
A. Greenwood,119,11,14.281285,13.741207,10,0.09243697478991597,-3.281285285949707,-2.7412071228027344
A. Harrison,40,4,3.6408048,3.1949494,4,0.1,0.3591952323913574,0.8050506114959717
A. Hazard,1,0,0.0,0.0,1,0.0,0.0,0.0
A. Heatherson,42,6,5.243522,6.9778085,3,0.14285714285714285,0.7564778327941895,-0.9778084754943848
A. Hegerberg,27,0,1.5202407,0.17777778,3,0.0,-1.5202406644821167,-0.17777778208255768
A. Hodson,32,2,4.2220373,1.1777778,6,0.0625,-2.2220373153686523,0.8222222328186035
A. Holmes,6,0,0.740901,0.0,1,0.0,-0.740900993347168,0.0
A. Ilestedt,7,1,1.2841363,1.4140154,1,0.14285714285714285,-0.2841362953186035,-0.41401541233062744
A. James-Turner,148,7,13.507908,8.694462,10,0.0472972972972973,-6.507907867431641,-1.6944618225097656
A. Johnson,10,0,0.4242126,0.6666667,3,0.0,-0.42421260476112366,-0.6666666865348816
A. Joice,18,1,1.7982864,0.81714284,2,0.05555555555555555,-0.7982864379882812,0.18285715579986572
A. Jordan,2,0,0.0,0.0,1,0.0,0.0,0.0
A. Jøsendal,1,0,0.093023255,0.0,1,0.0,-0.09302325546741486,0.0
A. Kennedy,62,3,6.9018846,6.2308726,6,0.04838709677419355,-3.9018845558166504,-3.230872631072998
A. Kuyken,2,0,0.44758064,0.0,2,0.0,-0.44758063554763794,0.0
A. Lahmari,1,0,0.0,0.0,1,0.0,0.0,0.0
A. Larkin,7,1,0.5379876,0.8061224,1,0.14285714285714285,0.4620124101638794,0.19387757778167725
A. Lawrence,11,2,1.4610163,1.982728,2,0.18181818181818182,0.5389837026596069,0.017271995544433594
A. Lehmann,139,20,19.99643,18.54018,7,0.14388489208633093,0.003570556640625,1.4598197937011719
A. Leon,123,18,14.8500805,21.352285,7,0.14634146341463414,3.1499195098876953,-3.352285385131836
A. Luik,2,0,0.08206687,0.0,1,0.0,-0.08206687122583389,0.0
A. Mannion,23,7,6.639043,6.489521,7,0.30434782608695654,0.36095714569091797,0.5104789733886719
A. Masaka,1,0,0.0,0.0,1,0.0,0.0,0.0
A. McManus,29,5,4.36431,3.9619358,8,0.1724137931034483,0.6356902122497559,1.0380642414093018
A. Morgan,5,2,1.594262,1.5121951,1,0.4,0.4057379961013794,0.4878048896789551
A. Neville,100,11,13.77293,15.5,7,0.11,-2.772930145263672,-4.5
A. Nildén,29,5,5.2347064,4.7569003,5,0.1724137931034483,-0.23470640182495117,0.24309968948364258
A. Nouwen,12,2,2.7786593,1.855519,3,0.16666666666666666,-0.7786593437194824,0.14448094367980957
A. Oshoala,39,6,6.3766823,4.991085,2,0.15384615384615385,-0.3766822814941406,1.0089149475097656
A. Palmer,15,1,0.64579606,0.6896552,4,0.06666666666666667,0.3542039394378662,0.3103448152542114
A. Patten,60,5,6.0093007,5.545439,6,0.08333333333333333,-1.009300708770752,-0.5454387664794922
A. Plumptre,32,4,4.394878,4.247581,2,0.125,-0.39487791061401367,-0.24758100509643555
A. Riley,3,0,0.44758064,0.0,1,0.0,-0.44758063554763794,0.0
A. Rodgers,26,3,2.9443665,3.8032284,4,0.11538461538461539,0.055633544921875,-0.8032283782958984
A. Russo,384,59,54.77557,55.697933,6,0.15364583333333334,4.224430084228516,3.3020668029785156
A. Sandberg,8,1,0.8145031,1.5429467,2,0.125,0.18549692630767822,-0.5429466962814331
A. Scott,10,1,0.57546824,0.8061224,3,0.1,0.4245317578315735,0.19387757778167725
A. Stringer,36,3,4.6735015,3.2137132,8,0.08333333333333333,-1.6735014915466309,-0.2137131690979004
A. Swaby,2,1,0.962963,0.9866667,1,0.5,0.037037014961242676,0.013333320617675781
A. Thestrup,43,9,5.4306097,7.4677134,2,0.20930232558139536,3.569390296936035,1.5322866439819336
A. Thompson,38,7,5.874422,7.0608153,1,0.18421052631578946,1.1255779266357422,-0.06081533432006836
A. Tysiak,23,5,4.030178,5.128231,3,0.21739130434782608,0.9698219299316406,-0.12823104858398438
A. Weerden,21,3,2.2684193,2.36463,1,0.14285714285714285,0.7315807342529297,0.6353700160980225
A. Whelan,167,19,21.485744,20.933115,8,0.11377245508982035,-2.4857444763183594,-1.933115005493164
A. Yamashita,1,0,0.0,0.0,1,0.0,0.0,0.0
Alejandra Bernabé,8,0,0.43903163,0.0,2,0.0,-0.4390316307544708,0.0
B. Aspin,11,2,2.0391877,2.0198216,2,0.18181818181818182,-0.03918766975402832,-0.019821643829345703
B. Chaplen,203,26,23.260204,26.956041,8,0.12807881773399016,2.739795684814453,-0.9560413360595703
B. England,446,87,79.79548,89.027534,11,0.19506726457399104,7.204521179199219,-2.0275344848632812
B. Galloway,10,3,1.5599871,2.6096532,1,0.3,1.4400129318237305,0.3903467655181885
B. Hendrix,9,0,0.9042996,1.1686275,3,0.0,-0.9042996168136597,-1.1686275005340576
B. Horwood,6,0,0.08206687,0.16363636,1,0.0,-0.08206687122583389,-0.16363635659217834
B. Jane,12,0,2.197442,2.225801,4,0.0,-2.197442054748535,-2.2258009910583496
B. Leon,10,2,1.0180926,1.36,1,0.2,0.9819073677062988,0.6399999856948853
B. Mead,355,55,41.82459,48.66159,12,0.15492957746478872,13.175411224365234,6.338409423828125
B. Olsson,18,6,4.9787254,5.0370574,1,0.3333333333333333,1.0212745666503906,0.9629426002502441
B. Rayner,2,0,0.33333334,0.0,2,0.0,-0.3333333432674408,0.0
B. Roberts,2,0,0.08206687,0.0,1,0.0,-0.08206687122583389,0.0
B. Roe,2,0,0.0,0.0,2,0.0,0.0,0.0
B. Visalli,34,1,1.6831534,1.4616169,3,0.029411764705882353,-0.6831533908843994,-0.4616168737411499
Bruna Vilamala,10,1,1.367244,1.5357143,1,0.1,-0.36724400520324707,-0.5357142686843872
C. Arthur,83,4,4.9486756,3.844711,6,0.04819277108433735,-0.9486756324768066,0.1552889347076416
C. Berryhill,4,1,0.75609756,0.75609756,1,0.25,0.24390244483947754,0.24390244483947754
C. Bizet,74,8,8.130338,7.6076174,4,0.10810810810810811,-0.13033771514892578,0.3923826217651367
C. Bott,20,0,1.1208897,0.3272727,3,0.0,-1.120889663696289,-0.3272727131843567
C. Boureille,2,0,0.1291866,0.0,1,0.0,-0.12918660044670105,0.0
C. Boye-Hlorkah,72,5,5.543026,4.8726883,6,0.06944444444444445,-0.5430259704589844,0.12731170654296875
C. Buxton,4,0,0.5467728,0.0,2,0.0,-0.5467727780342102,0.0
C. Devlin,3,0,0.08206687,0.0,1,0.0,-0.08206687122583389,0.0
C. Dunn,30,3,6.1415224,4.9448166,2,0.1,-3.1415224075317383,-1.9448165893554688
C. Emslie,129,14,13.568363,13.370499,5,0.10852713178294573,0.4316368103027344,0.6295013427734375
C. Estcourt,14,0,2.3116205,1.7341491,3,0.0,-2.3116204738616943,-1.7341490983963013
C. Ferguson,1,0,0.0,0.0,1,0.0,0.0,0.0
C. Foord,227,32,26.854256,32.85097,6,0.14096916299559473,5.145744323730469,-0.8509712219238281
C. Grant,35,5,4.9884343,5.1707253,3,0.14285714285714285,0.011565685272216797,-0.17072534561157227
C. Haines,17,1,1.6069752,1.8283536,4,0.058823529411764705,-0.6069751977920532,-0.8283536434173584
C. Harrison-Murray,66,4,5.5006347,3.2287014,6,0.06060606060606061,-1.5006346702575684,0.7712986469268799
C. Hayes,11,2,2.0046349,1.9123986,2,0.18181818181818182,-0.004634857177734375,0.0876014232635498
C. Holland,114,9,11.572163,10.534788,4,0.07894736842105263,-2.572162628173828,-1.5347881317138672
C. Humphrey,75,2,4.3350224,3.892454,8,0.02666666666666667,-2.335022449493408,-1.892453908920288
C. Hunt,24,3,3.767301,3.2822852,2,0.125,-0.767301082611084,-0.282285213470459
C. Jones,42,5,7.709268,5.763482,3,0.11904761904761904,-2.709268093109131,-0.7634820938110352
C. Kapocs,33,5,5.315697,4.4303823,2,0.15151515151515152,-0.31569719314575195,0.569617748260498
C. Kelly,364,44,42.839054,40.122074,12,0.12087912087912088,1.1609458923339844,3.8779258728027344
C. Lacasse,15,3,1.5279214,1.951616,1,0.2,1.472078561782837,1.0483839511871338
C. Laris­ey,4,0,0.68623865,0.0,1,0.0,-0.6862386465072632,0.0
C. Lloyd,13,0,0.69576985,0.09859155,2,0.0,-0.6957698464393616,-0.09859155118465424
C. Macário,68,8,8.841391,7.975821,3,0.11764705882352941,-0.8413906097412109,0.02417898178100586
C. McCarron,3,0,0.08206687,0.06666667,1,0.0,-0.08206687122583389,-0.06666667014360428
C. Mustaki,1,0,0.0,0.0,1,0.0,0.0,0.0
C. Nevin,10,1,1.2672397,1.5370486,3,0.1,-0.26723968982696533,-0.5370485782623291
C. Peplow,25,0,1.959695,0.5686275,6,0.0,-1.9596949815750122,-0.5686274766921997
C. Press,44,4,4.1792207,3.5575418,1,0.09090909090909091,-0.17922067642211914,0.4424581527709961
C. Rafferty,21,6,4.9900956,5.548484,3,0.2857142857142857,1.009904384613037,0.45151615142822266
C. Redisch Kvamme,5,0,0.36329746,0.0,1,0.0,-0.3632974624633789,0.0
C. Rule,8,1,0.6486376,1.3866667,3,0.125,0.351362407207489,-0.3866666555404663
C. Schröder,2,1,0.5182371,0.8061224,2,0.5,0.4817628860473633,0.19387757778167725
C. Scofield,9,1,0.44306546,1.0444939,3,0.1111111111111111,0.5569345355033875,-0.044493913650512695
C. Siems,10,1,1.9763482,2.0279574,1,0.1,-0.9763481616973877,-1.0279574394226074
C. Stoney,7,0,1.136933,0.33333334,4,0.0,-1.1369329690933228,-0.3333333432674408
C. Swaby,4,0,0.08206687,0.0,1,0.0,-0.08206687122583389,0.0
C. Sweetman-Kirk,81,15,15.049496,14.614375,3,0.18518518518518517,-0.049495697021484375,0.38562488555908203
C. Sáez,6,2,1.5841665,1.9746072,1,0.3333333333333333,0.4158334732055664,0.025392770767211914
C. Tandberg,43,6,6.5357833,7.229112,1,0.13953488372093023,-0.5357832908630371,-1.229112148284912
C. Ubogagu,48,6,5.606848,4.8759437,3,0.125,0.39315223693847656,1.124056339263916
C. Walker,124,11,11.659242,10.914886,6,0.08870967741935484,-0.6592416763305664,0.085113525390625
C. Weir,298,38,28.959652,37.180428,8,0.12751677852348994,9.040348052978516,0.8195724487304688
C. Wellings,187,17,18.561487,17.512474,7,0.09090909090909091,-1.5614871978759766,-0.5124740600585938
C. Wheeler,16,0,0.7558741,0.14545454,4,0.0,-0.7558740973472595,-0.145454540848732
Carla Camacho,13,1,2.2550411,1.2582827,1,0.07692307692307693,-1.2550411224365234,-0.2582826614379883
Cho So-Hyun,16,0,1.6959367,2.637593,5,0.0,-1.695936679840088,-2.6375930309295654
D. Bowman,50,2,2.8717718,1.581298,5,0.04,-0.8717718124389648,0.41870200634002686
D. Bruinenberg,47,2,3.3541574,3.136001,3,0.0425531914893617,-1.3541574478149414,-1.1360011100769043
D. Brynjarsdóttir,77,10,10.494281,11.708136,4,0.12987012987012986,-0.4942808151245117,-1.7081356048583984
D. Caldwell,7,0,0.27765566,0.0,2,0.0,-0.2776556611061096,0.0
D. Carter,229,24,22.837818,20.860826,8,0.10480349344978165,1.1621818542480469,3.1391735076904297
D. Cascarino,8,0,0.34677276,0.8532915,1,0.0,-0.3467727601528168,-0.8532915115356445
D. Castellanos,47,1,4.1939125,2.2407486,2,0.02127659574468085,-3.1939125061035156,-1.240748643875122
D. Cooper,19,1,1.4523051,0.8061224,5,0.05263157894736842,-0.4523050785064697,0.19387757778167725
D. Corboz,13,3,2.0651352,2.4310381,2,0.23076923076923078,0.9348647594451904,0.5689618587493896
D. Draper,2,1,1.0820669,1.0,1,0.5,-0.08206689357757568,0.0
D. Egurrola,11,0,0.8094088,0.0,1,0.0,-0.8094087839126587,0.0
D. Janssen,104,13,12.3797245,11.720112,7,0.125,0.6202754974365234,1.2798881530761719
D. Kerkdijk,13,3,2.263431,2.943378,3,0.23076923076923078,0.7365689277648926,0.05662202835083008
D. O'Sullivan,16,0,0.9306668,0.6896552,2,0.0,-0.9306668043136597,-0.6896551847457886
D. Rose,45,4,4.0269585,4.9134607,4,0.08888888888888889,-0.026958465576171875,-0.9134607315063477
D. Scott,7,0,0.18046865,0.051282052,1,0.0,-0.18046864867210388,-0.05128205195069313
D. Spence,246,24,30.325632,26.316853,12,0.0975609756097561,-6.325632095336914,-2.316852569580078
D. Stefanović,2,0,0.08206687,0.0,1,0.0,-0.08206687122583389,0.0
D. Stokes,35,4,3.2226384,3.2566323,8,0.11428571428571428,0.7773616313934326,0.7433676719665527
D. Susi,9,0,0.7420749,0.0,1,0.0,-0.7420749068260193,0.0
D. Turner,68,10,5.8564005,9.611696,8,0.14705882352941177,4.143599510192871,0.3883037567138672
D. van Domselaar,1,1,1.0,1.0,1,1.0,0.0,0.0
D. van de Donk,143,28,23.996199,27.322062,7,0.1958041958041958,4.003801345825195,0.6779384613037109
Diana Silva,7,1,1.0383754,1.2498801,1,0.14285714285714285,-0.0383753776550293,-0.24988007545471191
E. Aluko,119,21,18.180925,16.640001,4,0.17647058823529413,2.8190746307373047,4.35999870300293
E. Bissell,19,2,2.2314668,2.0414166,3,0.10526315789473684,-0.23146677017211914,-0.04141664505004883
E. Bloomfield,3,0,0.2647059,0.0,1,0.0,-0.2647058963775635,0.0
E. Brazil,62,4,7.3160863,5.175289,7,0.06451612903225806,-3.3160862922668457,-1.1752891540527344
E. Brownlie,1,0,0.0,0.0,1,0.0,0.0,0.0
E. Carpenter,14,2,1.8891277,1.8738756,1,0.14285714285714285,0.11087226867675781,0.12612438201904297
E. Curson,5,0,0.17509013,0.0,2,0.0,-0.17509013414382935,0.0
E. Cuthbert,369,38,31.220009,36.72745,10,0.10298102981029811,6.779991149902344,1.2725486755371094
E. Dale,2,0,0.33333334,0.0,1,0.0,-0.3333333432674408,0.0
E. Donovan,5,1,0.36331686,0.9866667,1,0.2,0.6366831362247467,0.013333320617675781
E. Follis,46,5,4.9386187,3.9550784,4,0.10869565217391304,0.06138134002685547,1.044921636581421
E. Fox,30,1,1.4262091,1.2896552,3,0.03333333333333333,-0.42620909214019775,-0.2896552085876465
E. Franklin-Fraiture,3,0,0.123809524,0.0,1,0.0,-0.12380952388048172,0.0
E. Gielnik,29,3,2.406543,3.8802195,2,0.10344827586206896,0.5934569835662842,-0.8802194595336914
E. Harries,43,8,6.7902746,7.6144257,5,0.18604651162790697,1.2097253799438477,0.3855743408203125
E. Hughes,8,0,1.1922245,0.0,2,0.0,-1.1922245025634766,0.0
E. Jansson,2,0,0.0,0.0,1,0.0,0.0,0.0
E. Jones,1,0,0.0,0.0,1,0.0,0.0,0.0
E. Kelly,8,0,0.6478658,0.0,3,0.0,-0.6478657722473145,0.0
E. Koivisto,60,8,9.675193,6.731132,4,0.13333333333333333,-1.6751928329467773,1.2688679695129395
E. Kullberg,9,0,1.2112268,0.6933333,3,0.0,-1.2112268209457397,-0.6933333277702332
E. Linari,5,1,1.0494179,0.75609756,1,0.2,-0.049417853355407715,0.24390244483947754
E. Lundh,4,1,0.5652174,0.8333333,1,0.25,0.43478262424468994,0.1666666865348816
E. Mason,19,4,3.9057202,4.124465,1,0.21052631578947367,0.09427976608276367,-0.1244649887084961
E. Mastrantonio,7,1,0.41871583,0.16363636,1,0.14285714285714285,0.5812841653823853,0.8363636434078217
E. Mayi Kith,1,0,0.08206687,0.0,1,0.0,-0.08206687122583389,0.0
E. Morgan,25,2,2.3821151,1.6688524,7,0.08,-0.38211512565612793,0.33114755153656006
E. Morris,18,1,2.6489277,1.2453227,2,0.05555555555555555,-1.6489276885986328,-0.24532270431518555
E. Mukandi,49,8,6.585173,7.687807,7,0.16326530612244897,1.4148268699645996,0.3121929168701172
E. Murphy,8,2,0.8274222,1.5202044,2,0.25,1.1725777983665466,0.47979557514190674
E. N'Dow,1,0,0.1291866,0.6666667,1,0.0,-0.12918660044670105,-0.6666666865348816
E. Nyström,9,1,1.383507,1.3396078,2,0.1111111111111111,-0.38350701332092285,-0.339607834815979
E. Pelgander,3,0,0.16413374,0.0,2,0.0,-0.16413374245166779,0.0
E. Powell,6,2,1.7041675,2.209173,1,0.3333333333333333,0.2958325147628784,-0.20917296409606934
E. Pusey,18,0,1.794076,0.50029325,1,0.0,-1.7940759658813477,-0.5002932548522949
E. Ramsey,1,1,1.0,0.96842104,1,1.0,0.0,0.03157895803451538
E. Rutherford,27,2,2.427348,2.4911132,1,0.07407407407407407,-0.42734789848327637,-0.49111318588256836
E. Ryan-Doyle,4,0,0.3938925,0.0,1,0.0,-0.3938924968242645,0.0
E. Salmon,165,20,16.35551,19.320871,5,0.12121212121212122,3.644489288330078,0.6791286468505859
E. Simon,3,0,0.0,0.0,2,0.0,0.0,0.0
E. Simpkins,39,1,2.342634,1.4532915,6,0.02564102564102564,-1.3426339626312256,-0.45329153537750244
E. Snerle,23,3,1.3403159,2.0314918,3,0.13043478260869565,1.6596840620040894,0.968508243560791
E. Stenevik,9,1,1.571836,0.5686275,4,0.1111111111111111,-0.571835994720459,0.4313725233078003
E. Stewart,10,0,0.740901,0.8143307,1,0.0,-0.740900993347168,-0.8143306970596313
E. Summanen,60,8,5.878327,7.678692,5,0.13333333333333333,2.121673107147217,0.3213081359863281
E. Syme,19,1,1.0448041,2.0110173,3,0.05263157894736842,-0.04480409622192383,-1.0110173225402832
E. Terland,234,36,33.310173,36.10206,4,0.15384615384615385,2.6898269653320312,-0.10205841064453125
E. Toone,311,34,33.55686,37.691452,9,0.10932475884244373,0.44313812255859375,-3.6914520263671875
E. Wangerheim,4,0,0.6588341,0.14545454,1,0.0,-0.6588340997695923,-0.145454540848732
E. Watson,1,0,0.0,0.0,1,0.0,0.0,0.0
E. Westwood,17,2,1.7861793,1.8081737,4,0.11764705882352941,0.2138206958770752,0.19182634353637695
E. Whelan,4,0,0.22153273,0.0,1,0.0,-0.22153273224830627,0.0
E. White,275,49,50.17143,51.688477,8,0.1781818181818182,-1.1714286804199219,-2.6884765625
E. Wilson,1,0,0.0,0.0,1,0.0,0.0,0.0
E. de Graaf,11,1,1.0251278,0.96842104,2,0.09090909090909091,-0.025127768516540527,0.03157895803451538
E. van Egmond,46,6,3.7419713,5.591104,2,0.13043478260869565,2.258028745651245,0.40889596939086914
F. Allen,4,0,0.22153273,0.17777778,4,0.0,-0.22153273224830627,-0.17777778208255768
F. Angeldahl,52,2,4.184453,2.9225473,3,0.038461538461538464,-2.184453010559082,-0.9225473403930664
F. Ayisi,54,4,7.316099,5.817504,4,0.07407407407407407,-3.316099166870117,-1.8175039291381836
F. Brown,6,0,0.11764706,0.14545454,4,0.0,-0.11764705926179886,-0.145454540848732
F. Bryson,32,2,2.4841688,2.7728333,5,0.0625,-0.48416876792907715,-0.7728333473205566
F. Gibbons,20,0,1.1619589,0.16363636,5,0.0,-1.161958932876587,-0.16363635659217834
F. Godfrey,27,6,4.475811,6.6084204,2,0.2222222222222222,1.5241889953613281,-0.6084203720092773
F. Gregory,25,2,2.4317725,3.1921759,5,0.08,-0.43177247047424316,-1.1921758651733398
F. Kirby,321,72,52.688057,66.2673,12,0.22429906542056074,19.31194305419922,5.732696533203125
F. Maanum,218,29,26.249315,31.888678,5,0.13302752293577982,2.7506847381591797,-2.8886775970458984
F. Morgan,24,2,1.4298558,1.0452107,2,0.08333333333333333,0.5701441764831543,0.9547892808914185
F. Nagano,27,1,1.213821,1.3254181,4,0.037037037037037035,-0.21382105350494385,-0.3254181146621704
F. Rolfö,18,3,4.061818,4.8959494,1,0.16666666666666666,-1.0618181228637695,-1.895949363708496
F. Tsunoda,2,2,1.6528854,1.8841026,1,1.0,0.34711456298828125,0.11589741706848145
F. Whelan,15,2,1.3843079,1.3747499,3,0.13333333333333333,0.615692138671875,0.6252501010894775
F. Williams,271,30,28.568277,31.64113,7,0.11070110701107011,1.431722640991211,-1.6411304473876953
G. Bergsvand,14,2,2.3354337,1.6800001,3,0.14285714285714285,-0.3354337215423584,0.31999993324279785
G. Bonner,124,12,16.791313,13.945161,11,0.0967741935483871,-4.791313171386719,-1.9451608657836914
G. Brougham,9,0,1.0110024,0.3529412,4,0.0,-1.0110024213790894,-0.3529411852359772
G. Clinton,100,13,10.257498,13.75411,5,0.13,2.742502212524414,-0.7541103363037109
G. Davison,113,14,13.662109,12.9956,8,0.12389380530973451,0.337890625,1.0044002532958984
G. Eaton-Collins,1,0,0.0,0.0,1,0.0,0.0,0.0
G. Evans,53,2,3.8077366,3.31749,9,0.03773584905660377,-1.8077366352081299,-1.3174901008605957
G. Fisk,60,7,8.769172,7.6788235,6,0.11666666666666667,-1.7691717147827148,-0.6788234710693359
G. Flaherty,65,7,8.449615,8.0839,9,0.1076923076923077,-1.4496145248413086,-1.0839004516601562
G. George,71,3,5.378545,3.7674484,7,0.04225352112676056,-2.378544807434082,-0.7674484252929688
G. Geyoro,13,1,1.0263387,1.0350877,1,0.07692307692307693,-0.026338696479797363,-0.0350877046585083
G. Lawley,9,1,0.9312377,1.0542328,1,0.1111111111111111,0.06876230239868164,-0.05423283576965332
G. McCatty,2,0,0.25299612,0.0,1,0.0,-0.2529961168766022,0.0
G. Mullett,13,1,1.7988291,2.0727627,3,0.07692307692307693,-0.7988290786743164,-1.0727627277374268
G. Prior,7,1,1.2240515,1.324641,2,0.14285714285714285,-0.22405147552490234,-0.32464098930358887
G. Reiten,190,37,27.993633,30.932415,7,0.19473684210526315,9.006366729736328,6.067584991455078
G. Stanway,305,40,39.447346,38.376385,8,0.13114754098360656,0.5526542663574219,1.6236152648925781
G. Wilson,2,0,0.0,0.0,1,0.0,0.0,0.0
Gabi Nunes,18,2,3.2594223,4.0180764,1,0.1111111111111111,-1.2594223022460938,-2.0180764198303223
Geyse,52,3,4.446245,4.5381513,2,0.057692307692307696,-1.4462451934814453,-1.5381512641906738
Gio Garbelini,9,1,1.264646,1.087146,1,0.1111111111111111,-0.264646053314209,-0.08714604377746582
H. Bennison,45,5,4.5930967,4.501885,3,0.1111111111111111,0.4069032669067383,0.49811506271362305
H. Bleazard,2,0,0.074074075,0.0,1,0.0,-0.07407407462596893,0.0
H. Blundell,87,5,7.9660673,5.271315,11,0.05747126436781609,-2.966067314147949,-0.2713150978088379
H. Cain,126,7,11.605274,9.637772,6,0.05555555555555555,-4.605274200439453,-2.6377716064453125
H. Cissoko,8,2,1.3821702,1.4869395,3,0.25,0.6178297996520996,0.513060450553894
H. Eiríksdóttir,11,0,1.7097552,0.0,2,0.0,-1.7097551822662354,0.0
H. Godfrey,6,0,0.87792015,0.5686275,1,0.0,-0.8779201507568359,-0.5686274766921997
H. Hampton,2,2,2.0,1.9368421,2,1.0,0.0,0.06315791606903076
H. Hayashi,50,11,8.668302,8.595701,4,0.22,2.331698417663574,2.404298782348633
H. Houssein,1,0,0.0,0.0,1,0.0,0.0,0.0
H. Kitagawa,10,2,1.6918491,1.9654546,1,0.2,0.30815088748931885,0.0345454216003418
H. Ladd,100,12,9.988799,10.572148,9,0.12,2.0112009048461914,1.427851676940918
H. Lundkvist,3,1,0.7218488,1.4462689,1,0.3333333333333333,0.2781512141227722,-0.4462689161300659
H. Miyazawa,55,3,4.1819725,4.585785,3,0.05454545454545454,-1.1819725036621094,-1.585784912109375
H. Nolan,1,0,0.0,0.0,1,0.0,0.0,0.0
H. O'Reilly,30,3,3.238762,3.5681338,2,0.1,-0.23876190185546875,-0.5681338310241699
H. Payne,12,0,0.946408,0.0,3,0.0,-0.9464079737663269,0.0
H. Raso,82,10,9.829928,10.608002,4,0.12195121951219512,0.17007160186767578,-0.608001708984375
H. Scott,29,0,2.2212176,0.89185977,6,0.0,-2.221217632293701,-0.891859769821167
H. Sharp,10,2,2.2154276,1.6580763,3,0.2,-0.21542763710021973,0.34192371368408203
H. Short,11,1,1.0112723,0.8067227,2,0.09090909090909091,-0.011272311210632324,0.1932772994041443
H. Silcock,1,0,0.0,0.0,1,0.0,0.0,0.0
H. Wijk,3,0,0.0,0.06666667,1,0.0,0.0,-0.06666667014360428
I. Atkinson,11,1,1.5751177,2.2267036,3,0.09090909090909091,-0.5751177072525024,-1.2267036437988281
I. Belloumou,1,0,0.0,0.0,1,0.0,0.0,0.0
I. Beney,10,2,1.3474195,1.6580763,1,0.2,0.6525804996490479,0.34192371368408203
I. Christiansen,132,24,22.411009,22.038832,7,0.18181818181818182,1.5889911651611328,1.9611682891845703
I. Goodwin,47,5,7.9465785,5.970306,1,0.10638297872340426,-2.9465785026550293,-0.9703059196472168
I. Hobson,4,1,0.348163,0.3529412,2,0.25,0.6518369913101196,0.6470588147640228
I. Kaagman,125,17,15.064717,17.559565,4,0.136,1.9352827072143555,-0.5595645904541016
I. Kardinaal,1,0,0.08206687,0.23809524,1,0.0,-0.08206687122583389,-0.2380952388048172
I. Linden,10,1,1.5105865,0.58518517,1,0.1,-0.5105865001678467,0.414814829826355
I. Riley,10,2,1.3921747,2.2488756,1,0.2,0.6078252792358398,-0.24887561798095703
I. Ryland,3,0,0.2627253,0.0,1,0.0,-0.262725293636322,0.0
I. Umotong,52,3,5.958869,4.065276,2,0.057692307692307696,-2.958868980407715,-1.0652761459350586
I. Wold,5,0,0.35696477,0.8448052,1,0.0,-0.35696476697921753,-0.8448051810264587
Inma Gabarro,17,2,1.5164385,1.8226881,2,0.11764705882352941,0.48356151580810547,0.17731189727783203
Irene Guerrero,1,0,0.0,0.0,1,0.0,0.0,0.0
